"hgnc_symbol","ensembl_gene_id"
"","ENSG00000229957"
"ALMS1-IT1","ENSG00000230002"
"","ENSG00000230061"
"","ENSG00000230063"
"","ENSG00000230084"
"","ENSG00000230087"
"","ENSG00000230090"
"TCERG1L-AS1","ENSG00000230098"
"","ENSG00000230149"
"","ENSG00000230212"
"","ENSG00000230258"
"OR5H6","ENSG00000230301"
"","ENSG00000230337"
"","ENSG00000230408"
"","ENSG00000230442"
"","ENSG00000230479"
"","ENSG00000230483"
"AOAH-IT1","ENSG00000230539"
"ZNF32-AS2","ENSG00000230565"
"","ENSG00000230612"
"HM13-AS1","ENSG00000230613"
"PRB4","ENSG00000230657"
"","ENSG00000230910"
"","ENSG00000231013"
"LINC00271","ENSG00000231028"
"","ENSG00000231064"
"","ENSG00000231128"
"","ENSG00000231150"
"","ENSG00000231187"
"RPL36P2","ENSG00000231302"
"","ENSG00000231315"
"LINC00032","ENSG00000231459"
"PTMAP4","ENSG00000231503"
"","ENSG00000231563"
"","ENSG00000231646"
"DOC2GP","ENSG00000231793"
"CYP21A2","ENSG00000231852"
"","ENSG00000231858"
"","ENSG00000231864"
"IPO9-AS1","ENSG00000231871"
"","ENSG00000231880"
"","ENSG00000231918"
"PSG1","ENSG00000231924"
"","ENSG00000231937"
"","ENSG00000232010"
"IGHV3-43","ENSG00000232216"
"","ENSG00000232222"
"LINC00202-1","ENSG00000232224"
"ASCL5","ENSG00000232237"
"","ENSG00000232283"
"SLC6A1-AS1","ENSG00000232287"
"","ENSG00000232303"
"SKA2P1","ENSG00000232387"
"C9orf172","ENSG00000232434"
"RPL18AP7","ENSG00000232439"
"","ENSG00000232495"
"","ENSG00000232533"
"HLA-DQB2","ENSG00000232629"
"","ENSG00000232633"
"","ENSG00000232645"
"IDI2-AS1","ENSG00000232656"
"","ENSG00000232661"
"LINC00442","ENSG00000232685"
"","ENSG00000232710"
"","ENSG00000232725"
"","ENSG00000232767"
"TNF","ENSG00000232810"
"COL4A2-AS1","ENSG00000232814"
"","ENSG00000232862"
"CYP1B1-AS1","ENSG00000232973"
"","ENSG00000232995"
"VPS13A-AS1","ENSG00000232998"
"","ENSG00000233026"
"HOXB-AS3","ENSG00000233101"
"","ENSG00000233109"
"RNF224","ENSG00000233198"
"","ENSG00000233222"
"HIST1H2AM","ENSG00000233224"
"","ENSG00000233262"
"GPX1","ENSG00000233276"
"MTND3P10","ENSG00000233286"
"","ENSG00000233296"
"","ENSG00000233351"
"HOTAIRM1","ENSG00000233429"
"","ENSG00000233485"
"HCG21","ENSG00000233529"
"","ENSG00000233554"
"PRR23C","ENSG00000233701"
"","ENSG00000233818"
"PCDH9-AS4","ENSG00000233840"
"RPS28","ENSG00000233927"
"","ENSG00000233937"
"BTF3P6","ENSG00000233956"
"AMER2-AS1","ENSG00000234056"
"MTND4P26","ENSG00000234065"
"SPATA17-AS1","ENSG00000234070"
"","ENSG00000234132"
"","ENSG00000234149"
"","ENSG00000234156"
"TMEM229A","ENSG00000234224"
"","ENSG00000234252"
"","ENSG00000234338"
"","ENSG00000234352"
"RNF219-AS1","ENSG00000234377"
"","ENSG00000234477"
"","ENSG00000234482"
"","ENSG00000234484"
"","ENSG00000234497"
"OR10G8","ENSG00000234560"
"MCIDAS","ENSG00000234602"
"CHL1-AS1","ENSG00000234661"
"","ENSG00000234678"
"","ENSG00000234688"
"FAM170B-AS1","ENSG00000234736"
"","ENSG00000234775"
"C11orf94","ENSG00000234776"
"","ENSG00000234793"
"","ENSG00000234816"
"","ENSG00000234818"
"HNRNPUL2-BSCL2","ENSG00000234857"
"","ENSG00000234859"
"","ENSG00000234915"
"","ENSG00000234936"
"","ENSG00000235010"
"C19orf81","ENSG00000235034"
"","ENSG00000235042"
"VDAC1P4","ENSG00000235060"
"","ENSG00000235117"
"SMIM1","ENSG00000235169"
"","ENSG00000235231"
"KDM5C-IT1","ENSG00000235262"
"","ENSG00000235267"
"KDM4E","ENSG00000235268"
"","ENSG00000235296"
"","ENSG00000235298"
"HM13-IT1","ENSG00000235313"
"","ENSG00000235335"
"SUMO2P10","ENSG00000235424"
"","ENSG00000235426"
"TOPORS-AS1","ENSG00000235453"
"","ENSG00000235513"
"","ENSG00000235514"
"","ENSG00000235531"
"","ENSG00000235560"
"GNAS-AS1","ENSG00000235590"
"RNF148","ENSG00000235631"
"","ENSG00000235652"
"SAPCD1-AS1","ENSG00000235663"
"","ENSG00000235672"
"","ENSG00000235673"
"","ENSG00000235688"
"CYCSP52","ENSG00000235700"
"","ENSG00000235748"
"","ENSG00000235749"
"BHLHE40-AS1","ENSG00000235831"
"","ENSG00000235837"
"RHOA-IT1","ENSG00000235908"
"C10orf40","ENSG00000235931"
"","ENSG00000235939"
"","ENSG00000235949"
"OR5H14","ENSG00000236032"
"MYCBP2-AS1","ENSG00000236051"
"","ENSG00000236064"
"","ENSG00000236081"
"ZBTB22","ENSG00000236104"
"","ENSG00000236107"
"HMGN2P23","ENSG00000236124"
"RPS15AP25","ENSG00000236191"
"MRGPRG-AS1","ENSG00000236301"
"","ENSG00000236304"
"TLX1NB","ENSG00000236311"
"SLFN14","ENSG00000236320"
"","ENSG00000236325"
"FMR1-IT1","ENSG00000236337"
"ITCH-AS1","ENSG00000236388"
"","ENSG00000236449"
"","ENSG00000236469"
"","ENSG00000236526"
"IGHD7-27","ENSG00000236597"
"","ENSG00000236651"
"","ENSG00000236658"
"PRKG1-AS1","ENSG00000236671"
"MYB-AS1","ENSG00000236703"
"YRDCP2","ENSG00000236745"
"","ENSG00000236754"
"","ENSG00000236841"
"NIFK-AS1","ENSG00000236859"
"","ENSG00000236878"
"","ENSG00000236883"
"","ENSG00000236915"
"C8orf56","ENSG00000236939"
"LINC00614","ENSG00000236983"
"","ENSG00000237031"
"NDUFA6-AS1","ENSG00000237037"
"","ENSG00000237073"
"","ENSG00000237101"
"","ENSG00000237102"
"IGHJ3P","ENSG00000237111"
"","ENSG00000237133"
"ZNF503-AS2","ENSG00000237149"
"B3GNT9","ENSG00000237172"
"KRTAP9-10P","ENSG00000237183"
"LINC00987","ENSG00000237248"
"","ENSG00000237250"
"","ENSG00000237281"
"HNRNPA1P2","ENSG00000237285"
"TTN-AS1","ENSG00000237298"
"FTCD-AS1","ENSG00000237338"
"SYP-AS1","ENSG00000237341"
"OR4A47","ENSG00000237388"
"","ENSG00000237396"
"","ENSG00000237452"
"","ENSG00000237463"
"DCLRE1CP1","ENSG00000237470"
"SHISA9","ENSG00000237515"
"IGHJ2P","ENSG00000237547"
"","ENSG00000237568"
"","ENSG00000237581"
"","ENSG00000237631"
"ANKRD26P3","ENSG00000237636"
"KIFC1","ENSG00000237649"
"","ENSG00000237655"
"TRBV3-1","ENSG00000237702"
"","ENSG00000237773"
"","ENSG00000237781"
"","ENSG00000237805"
"","ENSG00000237863"
"","ENSG00000237938"
"FLG-AS1","ENSG00000237975"
"","ENSG00000238109"
"","ENSG00000238158"
"","ENSG00000238160"
"","ENSG00000238178"
"UBE2V2P3","ENSG00000238199"
"","ENSG00000238202"
"C9orf69","ENSG00000238227"
"OR2W3","ENSG00000238243"
"","ENSG00000238322"
"","ENSG00000238368"
"","ENSG00000238605"
"RNU7-26P","ENSG00000238610"
"RNU6-625P","ENSG00000238658"
"RNU7-166P","ENSG00000238689"
"","ENSG00000238692"
"","ENSG00000238768"
"SCARNA12","ENSG00000238795"
"","ENSG00000238800"
"","ENSG00000238834"
"","ENSG00000238914"
"RNU7-1","ENSG00000238923"
"","ENSG00000238939"
"","ENSG00000239063"
"","ENSG00000239064"
"SNORA59A","ENSG00000239149"
"RNU1-123P","ENSG00000239194"
"RN7SL477P","ENSG00000239367"
"ASB14","ENSG00000239388"
"PCDHA13","ENSG00000239389"
"","ENSG00000239395"
"","ENSG00000239429"
"","ENSG00000239480"
"MYLK-AS1","ENSG00000239523"
"","ENSG00000239557"
"RN7SL241P","ENSG00000239625"
"","ENSG00000239636"
"","ENSG00000239791"
"ITIH4-AS1","ENSG00000239799"
"","ENSG00000239801"
"IGKV1D-8","ENSG00000239819"
"","ENSG00000239920"
"TRBV8-2","ENSG00000239944"
"IGKV3-20","ENSG00000239951"
"LILRA4","ENSG00000239961"
"RPL31P60","ENSG00000239988"
"LILRA2","ENSG00000239998"
"IGHJ4","ENSG00000240041"
"","ENSG00000240050"
"","ENSG00000240056"
"PSMB9","ENSG00000240065"
"RPL21P42","ENSG00000240068"
"FABP5P11","ENSG00000240122"
"PCDHGC3","ENSG00000240184"
"","ENSG00000240197"
"","ENSG00000240211"
"","ENSG00000240311"
"","ENSG00000240338"
"RPL13P5","ENSG00000240370"
"","ENSG00000240436"
"","ENSG00000240449"
"","ENSG00000240453"
"","ENSG00000240487"
"","ENSG00000240521"
"","ENSG00000240524"
"","ENSG00000240535"
"TRBV22-1","ENSG00000240578"
"PNMA2","ENSG00000240694"
"","ENSG00000240710"
"KRBOX1","ENSG00000240747"
"PCDHGC5","ENSG00000240764"
"KRTAP4-7","ENSG00000240871"
"PLCXD2","ENSG00000240891"
"","ENSG00000240915"
"","ENSG00000240963"
"RN7SL751P","ENSG00000240964"
"","ENSG00000241011"
"","ENSG00000241035"
"GVQW1","ENSG00000241043"
"UGT1A9","ENSG00000241119"
"OR14A2","ENSG00000241128"
"","ENSG00000241134"
"RN7SL160P","ENSG00000241159"
"","ENSG00000241179"
"ZIC4-AS1","ENSG00000241202"
"KRTAP4-16P","ENSG00000241241"
"IGKV1D-16","ENSG00000241244"
"RPL36A","ENSG00000241343"
"PPP1R2P4","ENSG00000241353"
"","ENSG00000241357"
"RPP21","ENSG00000241370"
"EGFL8","ENSG00000241404"
"PTPRG-AS1","ENSG00000241472"
"","ENSG00000241490"
"","ENSG00000241499"
"","ENSG00000241570"
"","ENSG00000241577"
"","ENSG00000241592"
"GOLGA2P6","ENSG00000241621"
"INMT","ENSG00000241644"
"","ENSG00000241678"
"RPL31P49","ENSG00000241680"
"ARPC1A","ENSG00000241685"
"","ENSG00000241720"
"SPRR2A","ENSG00000241794"
"PLEKHO2","ENSG00000241839"
"C2orf15","ENSG00000241962"
"PI4KA","ENSG00000241973"
"AKAP2","ENSG00000241978"
"","ENSG00000242082"
"MTFP1","ENSG00000242114"
"ARHGDIG","ENSG00000242173"
"RPL5P29","ENSG00000242208"
"TCP10L","ENSG00000242220"
"RN7SL306P","ENSG00000242241"
"ARFGAP3","ENSG00000242247"
"PEG10","ENSG00000242265"
"","ENSG00000242324"
"UGT1A1","ENSG00000242366"
"EIF6","ENSG00000242372"
"PCDHGC4","ENSG00000242419"
"","ENSG00000242428"
"IGHJ5","ENSG00000242472"
"UGT1A10","ENSG00000242515"
"","ENSG00000242540"
"","ENSG00000242593"
"MBL1P","ENSG00000242600"
"DECR2","ENSG00000242612"
"RPL23AP81","ENSG00000242748"
"IGKV1D-17","ENSG00000242766"
"","ENSG00000242798"
"RN7SL109P","ENSG00000242871"
"IGHJ3","ENSG00000242887"
"","ENSG00000242902"
"","ENSG00000242958"
"","ENSG00000242973"
"ABCC13","ENSG00000243064"
"ARHGEF26-AS1","ENSG00000243069"
"PRAMEF4","ENSG00000243073"
"","ENSG00000243104"
"PSG11","ENSG00000243130"
"MICAL3","ENSG00000243156"
"VSIG8","ENSG00000243284"
"GUCY2GP","ENSG00000243316"
"MCCC1-AS1","ENSG00000243368"
"","ENSG00000243385"
"","ENSG00000243415"
"PALM2","ENSG00000243444"
"NAT6","ENSG00000243477"
"AOX2P","ENSG00000243478"
"UBA52P5","ENSG00000243498"
"TBCE-AS1","ENSG00000243533"
"","ENSG00000243613"
"RN7SL526P","ENSG00000243642"
"CFB","ENSG00000243649"
"ZNF487","ENSG00000243660"
"","ENSG00000243696"
"RN7SL638P","ENSG00000243702"
"CACNA2D3-AS1","ENSG00000243715"
"OR5V1","ENSG00000243729"
"","ENSG00000243762"
"RN7SL610P","ENSG00000243847"
"WDR52-AS1","ENSG00000243849"
"RN7SL430P","ENSG00000243911"
"MRPS6","ENSG00000243927"
"NFS1","ENSG00000244005"
"DDOST","ENSG00000244038"
"","ENSG00000244050"
"RPS12P20","ENSG00000244134"
"","ENSG00000244151"
"","ENSG00000244158"
"FOXP1-AS1","ENSG00000244203"
"","ENSG00000244255"
"RN7SL268P","ENSG00000244425"
"LILRA6","ENSG00000244482"
"SCARF2","ENSG00000244486"
"","ENSG00000244491"
"","ENSG00000244558"
"","ENSG00000244560"
"RAD21L1","ENSG00000244588"
"CCDC13","ENSG00000244607"
"KRTAP20-1","ENSG00000244624"
"ALKBH3-AS1","ENSG00000244926"
"","ENSG00000244953"
"ARAP1-AS2","ENSG00000245148"
"USP2-AS1","ENSG00000245248"
"SAP30L-AS1","ENSG00000245275"
"BDNF-AS","ENSG00000245573"
"DACT3-AS1","ENSG00000245598"
"","ENSG00000245719"
"","ENSG00000245748"
"","ENSG00000245857"
"","ENSG00000245970"
"KCTD21-AS1","ENSG00000246174"
"SBF2-AS1","ENSG00000246273"
"","ENSG00000246528"
"","ENSG00000246863"
"MIR210HG","ENSG00000247095"
"","ENSG00000247130"
"CARS-AS1","ENSG00000247473"
"LRP4-AS1","ENSG00000247675"
"UBA6-AS1","ENSG00000248049"
"INSL3","ENSG00000248099"
"MINOS1P4","ENSG00000248117"
"","ENSG00000248166"
"TRIM39-RPP21","ENSG00000248167"
"TRPC7-AS1","ENSG00000248211"
"","ENSG00000248245"
"","ENSG00000248266"
"TRIM52-AS1","ENSG00000248275"
"","ENSG00000248285"
"MEF2C-AS1","ENSG00000248309"
"CDK11B","ENSG00000248333"
"","ENSG00000248388"
"","ENSG00000248429"
"","ENSG00000248445"
"PCDHGB8P","ENSG00000248449"
"POU5F2","ENSG00000248483"
"ZFAT-AS1","ENSG00000248492"
"","ENSG00000248636"
"HMGA1P2","ENSG00000248641"
"LY75-CD302","ENSG00000248672"
"","ENSG00000248710"
"NPHP3-AS1","ENSG00000248724"
"ACTN3","ENSG00000248746"
"","ENSG00000248801"
"HHIP-AS1","ENSG00000248890"
"ATP5J2-PTCD1","ENSG00000248919"
"","ENSG00000248936"
"","ENSG00000248969"
"","ENSG00000248996"
"","ENSG00000249007"
"","ENSG00000249017"
"","ENSG00000249084"
"","ENSG00000249086"
"HAUS5","ENSG00000249115"
"PCDHA11","ENSG00000249158"
"","ENSG00000249209"
"","ENSG00000249225"
"","ENSG00000249240"
"","ENSG00000249319"
"UGDH-AS1","ENSG00000249348"
"ZNF324B","ENSG00000249471"
"","ENSG00000249502"
"","ENSG00000249526"
"MIR302B","ENSG00000249532"
"","ENSG00000249590"
"THEGL","ENSG00000249693"
"FER1L5","ENSG00000249715"
"","ENSG00000249773"
"SCARNA22","ENSG00000249784"
"","ENSG00000249825"
"VCAN-AS1","ENSG00000249835"
"","ENSG00000249851"
"","ENSG00000249906"
"","ENSG00000249955"
"C15orf38-AP3S2","ENSG00000250021"
"","ENSG00000250025"
"DNAH10OS","ENSG00000250091"
"NREP-AS1","ENSG00000250095"
"","ENSG00000250105"
"PCDHA10","ENSG00000250120"
"","ENSG00000250241"
"PKD1P6","ENSG00000250251"
"KIAA1456","ENSG00000250305"
"","ENSG00000250348"
"","ENSG00000250410"
"","ENSG00000250431"
"","ENSG00000250493"
"GLI4","ENSG00000250571"
"","ENSG00000250685"
"","ENSG00000250692"
"PRODH2","ENSG00000250799"
"","ENSG00000250869"
"","ENSG00000250882"
"","ENSG00000250961"
"","ENSG00000251003"
"","ENSG00000251018"
"","ENSG00000251088"
"","ENSG00000251107"
"","ENSG00000251141"
"","ENSG00000251143"
"","ENSG00000251148"
"HOXC-AS3","ENSG00000251151"
"","ENSG00000251186"
"","ENSG00000251194"
"","ENSG00000251196"
"ZNF345","ENSG00000251247"
"","ENSG00000251257"
"","ENSG00000251279"
"","ENSG00000251307"
"","ENSG00000251314"
"SHANK3","ENSG00000251322"
"HSPD1P11","ENSG00000251348"
"","ENSG00000251357"
"","ENSG00000251423"
"","ENSG00000251513"
"","ENSG00000251577"
"ABCA11P","ENSG00000251595"
"","ENSG00000251606"
"","ENSG00000251621"
"PCDHA12","ENSG00000251664"
"","ENSG00000251680"
"PTX4","ENSG00000251692"
"","ENSG00000251735"
"RNU6-350P","ENSG00000251758"
"","ENSG00000251792"
"","ENSG00000251793"
"","ENSG00000251867"
"RNA5SP282","ENSG00000252164"
"","ENSG00000252177"
"RNU7-153P","ENSG00000252264"
"RNU6-1337P","ENSG00000252334"
"RNU7-25P","ENSG00000252353"
"RNU6-1002P","ENSG00000252379"
"","ENSG00000252485"
"RNA5SP206","ENSG00000252512"
"SNORD36C","ENSG00000252542"
"RNU6-861P","ENSG00000252554"
"RNU7-28P","ENSG00000252568"
"RNU7-117P","ENSG00000252579"
"RNU6-807P","ENSG00000252614"
"","ENSG00000252683"
"","ENSG00000252777"
"","ENSG00000252791"
"","ENSG00000252822"
"RNU6-1137P","ENSG00000252882"
"","ENSG00000252891"
"RNU6-201P","ENSG00000252909"
"RNA5SP290","ENSG00000252942"
"","ENSG00000252958"
"RNU6-1028P","ENSG00000252973"
"","ENSG00000252989"
"RN7SKP35","ENSG00000253019"
"RNU6-1238P","ENSG00000253024"
"","ENSG00000253049"
"","ENSG00000253051"
"","ENSG00000253067"
"","ENSG00000253125"
"PCDHGA12","ENSG00000253159"
"","ENSG00000253172"
"HOXA10-AS","ENSG00000253187"
"","ENSG00000253194"
"","ENSG00000253196"
"HOXA10","ENSG00000253293"
"PCDHGB6","ENSG00000253305"
"IGHV7-34-1","ENSG00000253325"
"","ENSG00000253374"
"IGHVIII-5-1","ENSG00000253387"
"","ENSG00000253398"
"","ENSG00000253403"
"IGHV3-33-2","ENSG00000253440"
"PCDHGA5","ENSG00000253485"
"","ENSG00000253500"
"","ENSG00000253535"
"PCDHGA7","ENSG00000253537"
"","ENSG00000253549"
"HOXA-AS2","ENSG00000253552"
"","ENSG00000253553"
"NKX2-1-AS1","ENSG00000253563"
"IGHVII-43-1","ENSG00000253597"
"","ENSG00000253706"
"","ENSG00000253716"
"PCDHGA6","ENSG00000253731"
"","ENSG00000253754"
"","ENSG00000253766"
"PCDHGA8","ENSG00000253767"
"","ENSG00000253809"
"ETV3L","ENSG00000253831"
"PCDHGA10","ENSG00000253846"
"","ENSG00000253859"
"","ENSG00000253865"
"FER1L6-AS2","ENSG00000253868"
"PCDHGA11","ENSG00000253873"
"","ENSG00000253882"
"PCDHGB2","ENSG00000253910"
"","ENSG00000253948"
"PCDHGB4","ENSG00000253953"
"","ENSG00000254035"
"IGHV3-71","ENSG00000254056"
"PCDHGB7","ENSG00000254122"
"","ENSG00000254144"
"","ENSG00000254158"
"IGHVIII-51-1","ENSG00000254167"
"","ENSG00000254192"
"","ENSG00000254212"
"PCDHGB1","ENSG00000254221"
"PCDHGA3","ENSG00000254245"
"","ENSG00000254254"
"","ENSG00000254315"
"C8orf87","ENSG00000254318"
"","ENSG00000254357"
"HOXA-AS3","ENSG00000254369"
"","ENSG00000254400"
"LRRC24","ENSG00000254402"
"","ENSG00000254409"
"","ENSG00000254411"
"","ENSG00000254422"
"","ENSG00000254458"
"AP5B1","ENSG00000254470"
"","ENSG00000254501"
"CHMP4A","ENSG00000254505"
"PABPC4L","ENSG00000254535"
"","ENSG00000254559"
"","ENSG00000254574"
"","ENSG00000254633"
"","ENSG00000254641"
"RTL1","ENSG00000254656"
"","ENSG00000254662"
"","ENSG00000254687"
"","ENSG00000254692"
"MEX3A","ENSG00000254726"
"","ENSG00000254732"
"OR10G4","ENSG00000254737"
"","ENSG00000254756"
"","ENSG00000254760"
"EEF1G","ENSG00000254772"
"","ENSG00000254774"
"","ENSG00000254810"
"","ENSG00000254815"
"OR5BN1P","ENSG00000254848"
"MPV17L2","ENSG00000254858"
"","ENSG00000254859"
"ATP6V1G2-DDX39B","ENSG00000254870"
"","ENSG00000254876"
"","ENSG00000254898"
"","ENSG00000254913"
"","ENSG00000254943"
"INMT-FAM188B","ENSG00000254959"
"DPP3","ENSG00000254986"
"KRTAP5-9","ENSG00000254997"
"","ENSG00000255026"
"","ENSG00000255027"
"","ENSG00000255036"
"","ENSG00000255050"
"","ENSG00000255054"
"ZFP91-CNTF","ENSG00000255073"
"","ENSG00000255091"
"KIAA0754","ENSG00000255103"
"","ENSG00000255108"
"CHMP1B","ENSG00000255112"
"OR4A48P","ENSG00000255113"
"","ENSG00000255119"
"","ENSG00000255148"
"MSH5-SAPCD1","ENSG00000255152"
"HSPE1P18","ENSG00000255163"
"","ENSG00000255168"
"","ENSG00000255177"
"CCDC166","ENSG00000255181"
"","ENSG00000255182"
"","ENSG00000255197"
"SNHG9","ENSG00000255198"
"","ENSG00000255201"
"","ENSG00000255204"
"","ENSG00000255206"
"OR4R1P","ENSG00000255215"
"CARD17","ENSG00000255221"
"OR5M11","ENSG00000255223"
"","ENSG00000255236"
"","ENSG00000255240"
"","ENSG00000255244"
"WTAPP1","ENSG00000255282"
"","ENSG00000255284"
"","ENSG00000255330"
"","ENSG00000255343"
"NOX5","ENSG00000255346"
"","ENSG00000255354"
"","ENSG00000255390"
"","ENSG00000255402"
"PCDHA3","ENSG00000255408"
"","ENSG00000255410"
"","ENSG00000255441"
"","ENSG00000255443"
"","ENSG00000255448"
"","ENSG00000255468"
"","ENSG00000255470"
"","ENSG00000255476"
"","ENSG00000255498"
"MIR3654","ENSG00000255508"
"","ENSG00000255513"
"","ENSG00000255518"
"NEDD8-MDP1","ENSG00000255526"
"","ENSG00000255543"
"OR10G2","ENSG00000255582"
"","ENSG00000255622"
"","ENSG00000255639"
"","ENSG00000255641"
"","ENSG00000255680"
"","ENSG00000255741"
"","ENSG00000255782"
"","ENSG00000255829"
"TAS2R20","ENSG00000255837"
"PXN-AS1","ENSG00000255857"
"","ENSG00000255872"
"","ENSG00000255886"
"CCND2-AS2","ENSG00000255920"
"","ENSG00000255929"
"","ENSG00000255933"
"","ENSG00000256028"
"","ENSG00000256029"
"A2MP1","ENSG00000256069"
"LINC00696","ENSG00000256097"
"","ENSG00000256116"
"","ENSG00000256137"
"CCND2-AS1","ENSG00000256164"
"TAS2R30","ENSG00000256188"
"ZNF10","ENSG00000256223"
"ZNF486","ENSG00000256229"
"","ENSG00000256239"
"HMBS","ENSG00000256269"
"HIST1H3F","ENSG00000256316"
"","ENSG00000256341"
"","ENSG00000256349"
"","ENSG00000256357"
"TAS2R31","ENSG00000256436"
"SALL3","ENSG00000256463"
"","ENSG00000256466"
"","ENSG00000256492"
"","ENSG00000256540"
"","ENSG00000256566"
"","ENSG00000256586"
"","ENSG00000256633"
"LINC00273","ENSG00000256642"
"RERG-IT1","ENSG00000256650"
"A2ML1-AS1","ENSG00000256661"
"","ENSG00000256694"
"","ENSG00000256748"
"","ENSG00000256757"
"CACNA1C-AS3","ENSG00000256769"
"TPT1P12","ENSG00000256817"
"","ENSG00000256825"
"","ENSG00000256894"
"","ENSG00000256916"
"","ENSG00000256940"
"","ENSG00000256947"
"","ENSG00000256950"
"","ENSG00000256966"
"","ENSG00000256988"
"","ENSG00000257022"
"","ENSG00000257033"
"","ENSG00000257034"
"","ENSG00000257038"
"","ENSG00000257042"
"","ENSG00000257046"
"","ENSG00000257069"
"","ENSG00000257084"
"","ENSG00000257086"
"","ENSG00000257126"
"","ENSG00000257135"
"","ENSG00000257184"
"","ENSG00000257243"
"","ENSG00000257252"
"ZBED6","ENSG00000257315"
"MGAM","ENSG00000257335"
"","ENSG00000257337"
"","ENSG00000257342"
"","ENSG00000257389"
"","ENSG00000257453"
"ZNF727","ENSG00000257482"
"","ENSG00000257495"
"","ENSG00000257520"
"RPL36A-HNRNPH2","ENSG00000257529"
"HLA-AS1","ENSG00000257551"
"","ENSG00000257579"
"OVCH1-AS1","ENSG00000257599"
"","ENSG00000257605"
"","ENSG00000257607"
"","ENSG00000257622"
"","ENSG00000257681"
"","ENSG00000257737"
"","ENSG00000257766"
"","ENSG00000257767"
"","ENSG00000257808"
"","ENSG00000257839"
"NOVA1-AS1","ENSG00000257842"
"","ENSG00000257896"
"","ENSG00000257913"
"","ENSG00000257921"
"","ENSG00000257925"
"","ENSG00000258007"
"OR9A4","ENSG00000258083"
"","ENSG00000258101"
"","ENSG00000258162"
"","ENSG00000258167"
"PRSS58","ENSG00000258223"
"","ENSG00000258232"
"","ENSG00000258253"
"","ENSG00000258273"
"","ENSG00000258276"
"","ENSG00000258283"
"","ENSG00000258311"
"","ENSG00000258317"
"","ENSG00000258345"
"","ENSG00000258377"
"PPT2-EGFL8","ENSG00000258388"
"","ENSG00000258428"
"PDF","ENSG00000258429"
"","ENSG00000258443"
"","ENSG00000258450"
"","ENSG00000258472"
"","ENSG00000258504"
"","ENSG00000258515"
"","ENSG00000258521"
"","ENSG00000258539"
"SPECC1L-ADORA2A","ENSG00000258555"
"","ENSG00000258557"
"FAM181A-AS1","ENSG00000258584"
"TRIM6-TRIM34","ENSG00000258588"
"","ENSG00000258656"
"TRIM34","ENSG00000258659"
"","ENSG00000258666"
"HIF1A-AS2","ENSG00000258667"
"","ENSG00000258670"
"","ENSG00000258691"
"","ENSG00000258695"
"","ENSG00000258759"
"","ENSG00000258763"
"","ENSG00000258782"
"","ENSG00000258830"
"","ENSG00000258881"
"","ENSG00000258892"
"","ENSG00000258964"
"","ENSG00000258966"
"HMGN1P3","ENSG00000258967"
"","ENSG00000258987"
"","ENSG00000259018"
"FPGT-TNNI3K","ENSG00000259030"
"","ENSG00000259052"
"","ENSG00000259081"
"","ENSG00000259083"
"","ENSG00000259133"
"","ENSG00000259164"
"","ENSG00000259168"
"","ENSG00000259172"
"","ENSG00000259192"
"","ENSG00000259195"
"","ENSG00000259201"
"ITGB3","ENSG00000259207"
"","ENSG00000259241"
"","ENSG00000259254"
"","ENSG00000259283"
"","ENSG00000259287"
"ZHX1-C8ORF76","ENSG00000259305"
"","ENSG00000259352"
"","ENSG00000259408"
"","ENSG00000259410"
"","ENSG00000259462"
"KRT8P9","ENSG00000259470"
"","ENSG00000259522"
"","ENSG00000259528"
"","ENSG00000259529"
"","ENSG00000259539"
"","ENSG00000259546"
"","ENSG00000259603"
"","ENSG00000259605"
"","ENSG00000259628"
"","ENSG00000259632"
"","ENSG00000259645"
"","ENSG00000259648"
"","ENSG00000259649"
"","ENSG00000259659"
"","ENSG00000259720"
"","ENSG00000259744"
"","ENSG00000259745"
"","ENSG00000259753"
"","ENSG00000259773"
"SLC22A31","ENSG00000259803"
"","ENSG00000259848"
"","ENSG00000259895"
"","ENSG00000259899"
"","ENSG00000259900"
"","ENSG00000259933"
"LINC00261","ENSG00000259974"
"","ENSG00000259986"
"","ENSG00000260005"
"","ENSG00000260012"
"","ENSG00000260021"
"HOXB7","ENSG00000260027"
"","ENSG00000260049"
"","ENSG00000260063"
"","ENSG00000260081"
"MIR4519","ENSG00000260083"
"","ENSG00000260095"
"","ENSG00000260121"
"","ENSG00000260132"
"","ENSG00000260179"
"","ENSG00000260190"
"","ENSG00000260219"
"","ENSG00000260272"
"","ENSG00000260277"
"","ENSG00000260293"
"","ENSG00000260371"
"","ENSG00000260391"
"","ENSG00000260398"
"","ENSG00000260447"
"","ENSG00000260465"
"","ENSG00000260494"
"","ENSG00000260537"
"","ENSG00000260548"
"","ENSG00000260616"
"","ENSG00000260624"
"","ENSG00000260646"
"","ENSG00000260647"
"","ENSG00000260669"
"","ENSG00000260671"
"","ENSG00000260729"
"","ENSG00000260735"
"","ENSG00000260757"
"","ENSG00000260808"
"","ENSG00000260853"
"","ENSG00000260861"
"","ENSG00000260869"
"","ENSG00000260874"
"CCPG1","ENSG00000260916"
"","ENSG00000260940"
"","ENSG00000260978"
"","ENSG00000260989"
"","ENSG00000260997"
"SNORD116-21","ENSG00000261069"
"SNORD116-20","ENSG00000261069"
"","ENSG00000261116"
"","ENSG00000261123"
